timestamp,ch1,ch2,ch3,ch4,label
0.881407,-0.007114,0.052063,0.061351,0.007193,rest
0.882412,0.015321,-0.011428,0.046901,0.040148,rest
0.883417,0.001538,-0.007606,0.002187,0.038916,rest
0.884422,0.01433,-0.002629,0.018182,0.022663,rest
0.885427,0.043957,-0.067266,-0.042556,0.018673,rest
0.886432,-0.032177,-0.044063,0.028782,-0.003883,rest
0.887437,-0.072154,-0.027118,0.00466,-0.047751,rest
0.888442,-0.060758,-0.045299,-0.011413,-0.026682,rest
0.889447,-0.02941,-0.026556,-0.026066,-0.051211,rest
0.890452,-0.038399,-0.039343,-0.114394,-0.038496,rest
0.891457,-0.089689,0.046626,-0.085816,-0.048239,rest
0.892462,-0.049177,-0.117681,-0.088152,-0.057605,rest
0.893467,-0.044705,-0.034483,-0.086834,-0.09076,rest
0.894472,-0.077772,-0.068313,-0.086404,-0.094006,rest
0.895477,-0.077775,-0.10891,-0.082198,-0.045684,rest
0.896482,-0.015376,-0.015451,-0.082078,-0.008021,rest
0.897487,0.004144,-0.065829,-0.020726,-0.072631,rest
0.898492,-0.048704,-0.043153,-0.094564,-0.042682,rest
0.899497,-0.028337,-0.06233,0.014139,0.002602,rest
0.900503,0.064858,0.031027,0.037784,0.004571,rest
0.901508,0.009664,0.035357,0.028943,-0.007965,rest
0.902513,0.018618,0.064743,0.060176,0.048878,rest
0.903518,0.011676,0.05179,0.075846,0.063484,rest
0.904523,0.0904,0.0794,0.069858,0.081097,rest
0.905528,0.04635,0.07277,-0.03096,0.067355,rest
0.906533,0.086536,0.007453,0.093975,0.102663,rest
0.907538,0.069576,0.048953,0.072315,0.052576,rest
0.908543,0.050178,-0.019144,0.008387,0.046319,rest
0.909548,0.052976,0.019557,0.000867,0.028404,rest
0.910553,0.068269,-0.045989,0.041686,0.029149,rest
0.911558,0.049863,0.033696,0.036619,-0.011725,rest
0.912563,0.008515,0.007611,0.003883,-0.014128,rest
0.913568,-0.009842,-0.005125,-0.057643,0.008091,rest
0.914573,-0.046355,0.032603,-0.055901,0.009227,rest
0.915578,-0.012414,-0.041944,0.032598,0.005839,rest
0.916583,0.051358,0.009839,0.013637,-0.023231,rest
0.917588,0.00197,0.044612,0.020627,0.015129,rest
0.918593,-0.015785,0.021599,-0.037082,-0.016382,rest
0.919598,0.02737,0.016501,-0.019398,-0.011974,rest
0.920603,0.004417,-0.003554,0.032429,0.022786,rest
0.921608,0.013469,-0.036206,-0.04083,0.045426,rest
0.922613,-0.017031,-0.017236,-0.021906,-0.038153,rest
0.923618,-0.061259,-0.04278,-0.01362,-0.00151,rest
0.924623,-0.026524,-0.052739,-0.030905,-0.012554,rest
0.925628,-0.019328,-0.114045,-0.050596,-0.065544,rest
0.926633,-0.079066,-0.055244,-0.012244,-0.099964,rest
0.927638,-0.064786,-0.069613,-0.059395,-0.088967,rest
0.928643,-0.079005,-0.055977,-0.115717,-0.044773,rest
0.929648,-0.033575,-0.048501,-0.103667,-0.079567,rest
0.930653,0.001046,-0.061296,0.039916,-0.001142,rest
0.931658,-0.040797,-0.018948,-0.005497,-0.000532,rest
0.932663,0.014921,-0.002038,0.030311,-0.03041,rest
0.933668,0.006627,-0.003077,0.014233,0.022369,rest
0.934673,0.007149,0.018335,0.002819,0.007124,rest
0.935678,0.047338,0.040673,0.005251,0.004295,rest
0.936683,0.028467,0.047133,0.021891,0.041087,rest
0.937688,0.06056,0.018582,-0.037155,0.098776,rest
0.938693,0.095474,0.027945,0.032738,0.081207,rest
0.939698,0.011701,0.053764,0.07072,0.059336,rest
0.940704,0.028411,-0.015978,0.057227,0.031768,rest
0.941709,-0.001383,0.087178,0.067411,0.06292,rest
0.942714,-0.005033,0.088032,0.094277,0.019843,rest
0.943719,0.027335,0.046323,0.069523,0.08162,rest
0.944724,0.039234,0.027923,0.069749,0.073557,rest
0.945729,0.025658,0.082666,0.04054,0.016462,rest
0.946734,-0.008623,0.01708,0.025852,0.092858,rest
0.947739,0.023356,-0.005725,-0.016019,0.051328,rest
0.948744,0.011526,0.033798,0.010616,0.047939,rest
0.949749,0.004456,-0.004293,0.058395,0.024426,rest
0.950754,-0.00401,-0.034488,-0.033038,-0.049443,rest
0.951759,-0.030727,-0.000292,0.002337,-0.01264,rest
0.952764,-0.0502,-0.099691,-0.093426,-0.042064,rest
0.953769,-0.070726,-0.063252,-0.062598,-0.105385,rest
0.954774,-0.112663,-0.095894,-0.024895,-0.0401,rest
0.955779,-0.143579,-0.144337,-0.045257,-0.023325,rest
0.956784,-0.057403,-0.036917,-0.029764,-0.082108,rest
0.957789,-0.02009,-0.031551,-0.057102,0.037363,rest
0.958794,0.015658,-0.003084,-0.080529,-0.065652,rest
0.959799,0.005752,-0.031568,0.009149,-0.059021,rest
0.960804,-0.002045,0.015396,-0.058229,0.001293,rest
0.961809,0.021265,0.001749,-0.011046,0.045259,rest
0.962814,0.007403,0.026263,0.045964,-0.030798,rest
0.963819,0.071145,-0.025265,0.014718,0.035219,rest
0.964824,-0.03527,-0.003299,0.035668,0.025821,rest
0.965829,0.026513,0.012526,-0.015041,-0.005715,rest
0.966834,0.071363,0.025537,0.02654,0.07173,rest
0.967839,-0.003741,-0.00934,-0.0394,-0.047596,rest
0.968844,0.029119,0.012275,-0.010447,-0.00248,rest
0.969849,0.005393,0.0095,-0.029584,0.038187,rest
0.970854,-0.006707,-0.0344,-0.020944,0.046368,rest
0.971859,-0.020808,-0.001026,0.0067,0.013746,rest
0.972864,0.015048,0.051411,-0.004132,-0.002365,rest
0.973869,-0.002682,0.065431,0.021568,0.028747,rest
0.974874,0.025059,0.098297,0.038535,0.061735,rest
0.975879,0.095462,0.063583,0.067363,0.074369,rest
0.976884,0.069863,0.094751,0.030816,0.065633,rest
0.977889,0.054892,0.069318,0.080136,0.062652,rest
0.978894,0.088676,0.090032,0.06733,0.064274,rest
0.979899,0.021064,0.00669,0.039571,0.007094,rest
0.980905,0.066754,0.028453,0.090891,0.022173,rest
0.98191,0.038173,0.052106,0.054349,0.043318,rest
0.982915,0.011367,0.024666,0.00879,0.016311,rest
0.98392,-0.038532,-0.034406,0.009015,0.087571,rest
0.984925,0.026307,-0.043488,-0.010994,-0.010634,rest
0.98593,-0.040284,-0.031294,-0.044105,-0.049552,rest
0.986935,0.002577,-0.114928,-0.072681,-0.039039,rest
0.98794,-0.081731,0.030367,-0.031241,-0.073685,rest
0.988945,-0.098543,-0.065076,-0.042254,-0.053626,rest
0.98995,-0.042058,-0.10285,-0.041132,-0.027023,rest
0.990955,-0.067172,-0.046162,-0.052359,-0.034621,rest
0.99196,-0.09178,-0.039231,-0.045428,-0.075502,rest
0.992965,-0.008538,-0.038454,-0.097,-0.041457,rest
0.99397,-0.075592,-0.009705,-0.059943,-0.041845,rest
0.994975,-0.085715,-0.042574,-0.015085,-0.057577,rest
0.99598,0.017269,-0.037278,-0.087211,0.03079,rest
0.996985,-0.007247,-0.00356,-0.03163,-0.048214,rest
0.99799,0.00244,-0.029486,-0.035055,-0.03995,rest
0.998995,-0.045146,0.031212,0.023317,0.031748,rest
1.0,0.068943,-0.012098,0.041916,0.014392,rest
1.0,-0.077394,-0.003006,-0.00101,0.047589,rest
1.001005,0.038323,0.031717,0.022053,0.006271,rest
1.00201,0.03073,0.109211,0.064892,0.003429,rest
1.003015,0.060226,0.066956,0.035813,0.052159,rest
1.00402,0.09074,0.112465,0.078047,0.063205,rest
1.005025,0.080361,0.053342,0.014488,0.079897,rest
1.00603,0.090573,0.088908,0.054904,0.073385,rest
1.007035,0.068037,0.070192,0.088271,0.023875,rest
1.00804,0.030441,-0.004469,0.074099,0.055409,rest
1.009045,0.072502,0.028827,0.083329,0.089869,rest
1.01005,0.038067,0.019259,0.04109,0.001646,rest
1.011055,0.040304,0.050615,-0.000498,-0.01778,rest
1.01206,-0.009438,-0.008208,-0.040146,0.044011,rest
1.013065,-0.019614,0.002948,0.017757,0.003634,rest
1.01407,-0.021391,-0.015515,-0.001732,-0.040544,rest
1.015075,0.025392,-0.01996,-0.024527,-0.000113,rest
1.01608,0.00748,-0.038811,-0.046951,0.05124,rest
1.017085,-0.064246,0.007896,-0.021562,0.004573,rest
1.01809,0.028063,-0.007066,-0.00414,-0.02579,rest
1.019095,-0.019615,0.00897,0.006149,-0.025785,rest
1.020101,-0.097185,-0.026493,-0.005049,-0.004867,rest
1.021106,-0.013477,0.01122,0.037505,-0.019678,rest
1.022111,-0.052549,-0.044842,-0.042611,-0.00258,rest
1.023116,-0.042787,-0.026328,-0.028121,-0.06106,rest
1.024121,-0.081737,-0.004679,-0.018769,-0.049897,rest
1.025126,-0.052726,-0.036818,-0.053823,-0.036313,rest
1.026131,-0.072833,-0.031522,-0.0717,-0.070731,rest
1.027136,0.004789,-0.039021,-0.011974,-0.064914,rest
1.028141,-0.074393,-0.05961,-0.020727,-0.111901,rest
1.029146,-0.015964,-0.056674,-0.070815,0.008602,rest
1.030151,-0.035004,-0.068717,-0.03473,-0.010634,rest
1.031156,-0.028012,-0.028432,-0.037998,-0.024617,rest
1.032161,-0.028191,0.002045,-0.015476,-0.019785,rest
1.033166,-0.006214,0.027409,-0.015065,-0.025731,rest
1.034171,0.009166,-0.033433,0.008119,0.048967,rest
1.035176,0.05507,-0.020749,0.00712,-0.05505,rest
1.036181,-0.007537,0.033888,-0.005017,0.018259,rest
1.037186,-0.035777,-0.006779,0.011981,-0.023559,rest
1.038191,0.050964,0.030026,0.064207,0.020092,rest
1.039196,0.055908,0.028016,0.041818,0.003792,rest
1.040201,0.041245,0.057463,0.031236,0.02151,rest
1.041206,0.048325,0.064777,0.072503,0.045867,rest
1.042211,0.030066,0.080519,0.069044,0.042669,rest
1.043216,0.115836,0.047611,0.02789,0.049602,rest
1.044221,0.07901,0.082854,0.076723,0.096739,rest
1.045226,0.0617,0.016481,0.028392,0.022853,rest
1.046231,0.05385,0.035283,0.084725,0.057699,rest
1.047236,0.031252,0.093163,0.054595,0.022507,rest
1.048241,0.077337,0.024858,0.021796,0.054615,rest
1.049246,0.029443,-0.001621,0.045553,-0.004473,rest
1.050251,-0.038718,-0.065807,0.036905,-0.028524,rest
1.051256,-0.07625,-0.011272,-0.069238,0.01028,rest
1.052261,-0.097567,-0.057945,-0.086208,-0.072706,rest
1.053266,-0.096996,-0.08196,-0.113446,-0.088407,rest
1.054271,-0.084342,-0.082303,-0.113781,-0.055944,rest
1.055276,-0.040533,-0.087249,-0.105477,-0.102562,rest
1.056281,-0.050509,-0.061496,-0.074037,-0.075614,rest
1.057286,-0.06642,-0.031813,-0.064885,-0.086108,rest
1.058291,-0.054966,-0.068085,-0.113872,0.024114,rest
1.059296,-0.051705,-0.002934,-0.050515,-0.04631,rest
1.060302,-0.030758,0.00862,-0.018614,-0.053377,rest
1.061307,0.02777,-0.080837,-0.00615,0.019452,rest
1.062312,-0.033675,0.025266,-0.000334,0.010467,rest
1.063317,0.024465,0.017462,-0.042627,-0.003873,rest
1.064322,-0.053109,0.022111,0.027391,0.00091,rest
1.065327,0.006473,0.018145,0.026672,-0.002947,rest
1.066332,0.046672,-0.000912,-0.005718,0.030388,rest
1.067337,0.001582,0.018718,-0.001058,-0.07129,rest
1.068342,-0.011166,-0.013317,0.033886,0.02521,rest
1.069347,0.012451,0.008499,-0.008979,-0.006719,rest
1.070352,-0.003594,0.027895,0.046608,0.045148,rest
1.071357,0.047208,0.074702,0.003783,0.069651,rest
1.072362,-0.002999,0.005494,-0.047305,-0.037175,rest
1.073367,0.004738,0.040389,0.052196,0.038917,rest
1.074372,-0.027328,0.039313,0.086953,-0.018969,rest
1.075377,0.054065,0.04992,0.067618,0.006722,rest
1.076382,0.095471,0.055128,0.035694,0.044869,rest
1.077387,0.087846,0.027375,0.001912,0.089261,rest
1.078392,0.037817,0.100678,0.037938,0.041079,rest
1.079397,0.092828,-0.015618,-0.003213,0.05817,rest
1.080402,0.016288,0.007651,-0.008708,0.071117,rest
1.081407,0.078332,0.02948,0.052767,0.021504,rest
1.082412,0.024294,0.023247,0.035528,-0.026307,rest
1.083417,-0.034099,-0.000661,0.007519,0.028752,rest
1.084422,-0.049312,0.05705,0.062216,-0.025944,rest
1.085427,0.014713,0.01281,-0.00838,-0.033405,rest
1.086432,-0.05396,-0.03138,0.030187,-0.011973,rest
1.087437,-0.051325,-0.017597,0.011767,0.006233,rest
1.088442,-0.037559,0.018472,-0.037683,-0.042896,rest
1.089447,-0.090471,-0.053455,-0.058746,-0.018716,rest
1.090452,-0.072798,-0.014478,-0.042123,-0.059283,rest
1.091457,0.003638,-0.072884,-0.053831,-0.051669,rest
1.092462,-0.049552,-0.055237,-0.105429,-0.103574,rest
1.093467,-0.033288,-0.080802,-0.063198,-0.051314,rest
1.094472,-0.049178,-0.088106,-0.065799,-0.047126,rest
1.095477,0.00947,-0.030872,-0.01979,-0.107899,rest
1.096482,0.007289,0.002359,-0.069913,-0.045602,rest
1.097487,-0.011244,-0.045862,-0.060542,-0.041698,rest
1.098492,-0.019812,-0.062452,-0.043784,-0.02086,rest
1.099497,0.019284,-0.007024,-0.002229,0.007344,rest
1.100503,-0.002354,0.09844,0.007338,0.01956,rest
1.101508,0.013626,0.016017,0.061527,0.080195,rest
1.102513,0.030199,0.063281,0.049373,0.06844,rest
1.103518,0.032349,0.07457,0.097838,0.011207,rest
1.104523,0.067562,0.081518,0.045791,0.130944,rest
1.105528,0.051117,0.081931,0.052596,0.113333,rest
1.106533,0.040183,0.094493,0.099295,0.083616,rest
1.107538,0.113707,0.050519,0.037307,0.0811,rest
1.108543,0.05471,0.061687,0.087341,0.041727,rest
1.109548,0.033287,0.02468,0.052393,0.067524,rest
1.110553,-0.021527,0.013618,0.035163,0.006442,rest
1.111558,0.018968,0.006281,-0.001964,-0.035815,rest
1.112563,-0.035235,-0.02354,0.011844,0.036208,rest
1.113568,-0.051816,-0.006392,-0.010247,-0.016135,rest
1.114573,-0.010497,0.00351,-0.012769,-0.008441,rest
1.115578,0.004631,0.00841,0.019333,-0.065223,rest
1.116583,-0.027495,-0.009118,0.064062,0.027805,rest
1.117588,0.024297,0.029403,0.005136,0.004571,rest
1.118593,-0.017761,0.001172,-0.032576,-0.0099,rest
1.119598,-0.006261,0.009952,0.047452,-0.026671,rest
1.120603,-0.017385,-0.010848,-0.010159,0.011628,rest
1.121608,-0.056843,0.00112,-0.027349,0.024768,rest
1.122613,0.0282,-0.020675,-0.024449,0.004684,rest
1.123618,0.005005,-0.04146,-0.02974,-0.016403,rest
1.124623,-0.044289,-0.076597,-0.049195,-0.086293,rest
1.125628,0.002032,-0.077587,-0.034787,-0.058081,rest
1.126633,-0.041749,0.000549,-0.071735,-0.095855,rest
1.127638,-0.083288,-0.037117,-0.081781,-0.029164,rest
1.128643,-0.061014,-0.03003,-0.067178,-0.050483,rest
1.129648,-0.050079,-0.066784,-0.03078,-0.044109,rest
1.130653,-0.053926,-0.070826,-0.027078,0.000237,rest
1.131658,0.002248,-0.063791,0.011486,-0.013868,rest
1.132663,-0.010207,-0.003376,-0.013505,-0.060837,rest
1.133668,0.046031,-0.014815,-0.019125,0.000625,rest
1.134673,-0.001415,0.002502,-0.009362,0.035157,rest
1.135678,0.026053,0.022199,0.009134,0.007637,rest
1.136683,-0.006323,0.048166,0.00762,0.043117,rest
1.137688,0.025028,0.06917,0.105828,0.056129,rest
1.138693,0.01773,0.083302,0.044407,0.021963,rest
1.139698,0.056226,0.036,0.065587,0.047118,rest
1.140704,0.046169,0.035579,0.085293,0.044903,rest
1.141709,0.044966,0.063132,0.093264,0.050046,rest
1.142714,0.084088,0.050292,0.063417,0.104945,rest
1.143719,0.024828,0.078248,0.059859,0.058256,rest
1.144724,0.039503,0.099852,0.029271,0.086405,rest
1.145729,0.057632,0.076138,0.014448,0.045738,rest
1.146734,0.047083,0.041697,0.033117,0.0621,rest
1.147739,0.068964,0.047478,0.023446,0.059265,rest
1.148744,0.030779,-0.033968,0.010161,0.01346,rest
1.149749,0.010917,-0.016031,0.015945,-0.051296,rest
1.150754,-0.04237,-0.03053,-0.003645,-0.00786,rest
1.151759,-0.060557,-0.042572,-0.058108,-0.027492,rest
1.152764,-0.054371,-0.029936,-0.051718,-0.061885,rest
1.153769,-0.078081,-0.070451,-0.062509,-0.064258,rest
1.154774,-0.005828,-0.062485,-0.079768,-0.120057,rest
1.155779,-0.05643,-0.038814,-0.056066,-0.018004,rest
1.156784,-0.059656,-0.079158,-0.079164,-0.078402,rest
1.157789,-0.0907,-0.003324,-0.047845,-0.022542,rest
1.158794,-0.041899,-0.037944,0.007685,-0.058725,rest
1.159799,-0.052543,0.027044,-0.007624,-0.025985,rest
1.160804,-0.002111,-0.000978,-0.014003,0.009755,rest
1.161809,0.020949,-0.013461,-0.006578,0.010459,rest
1.162814,-0.005334,0.000133,0.02388,0.016165,rest
1.163819,-0.000791,0.024116,0.025159,0.038967,rest
1.164824,-0.010164,-0.040729,0.039768,0.039266,rest
1.165829,0.070986,-0.004642,-0.028083,-0.023852,rest
1.166834,0.045439,0.044071,-0.033198,-0.027041,rest
1.167839,0.016598,0.008785,-0.019561,0.031534,rest
1.168844,0.009204,0.001705,0.007866,0.05437,rest
1.169849,-0.005351,-0.026648,0.028904,-0.008028,rest
1.170854,-0.021995,-0.025318,-0.0332,-0.041043,rest
1.171859,0.011902,0.044537,0.035421,-0.00728,rest
1.172864,0.026782,0.008986,0.015984,-0.005047,rest
1.173869,-0.034421,0.067508,0.033625,-0.018209,rest
1.174874,0.03072,0.0696,0.08227,0.035735,rest
1.175879,0.074208,0.036471,0.030081,0.018475,rest
1.176884,0.069302,0.05805,0.095882,-0.008913,rest
1.177889,0.08057,0.071674,0.056875,0.108069,rest
1.178894,0.098453,0.045148,0.059098,0.037483,rest
1.179899,0.05977,0.065399,0.04658,0.056578,rest
1.180905,-0.014321,0.037259,0.040425,0.077757,rest
1.18191,0.045167,0.039852,0.052709,-0.016436,rest
1.182915,0.017424,0.006896,0.009314,-0.040225,rest
1.18392,0.025306,-0.01305,0.020856,-0.017071,rest
1.184925,-0.015719,-0.048662,-0.027196,-0.010739,rest
1.18593,-0.08962,-0.018288,-0.00192,-0.058085,rest
1.186935,-0.001824,0.004293,-0.093326,-0.053336,rest
1.18794,-0.033836,-0.102697,-0.058336,-0.007337,rest
1.188945,-0.057102,-0.05937,-0.030258,-0.079604,rest
1.18995,-0.067327,-0.07958,-0.037883,-0.029053,rest
1.190955,-0.041086,-0.074282,-0.047855,-0.045946,rest
1.19196,-0.069691,-0.100353,-0.077476,-0.035097,rest
1.192965,-0.025668,-0.015753,-0.046466,-0.035048,rest
1.19397,-0.056097,-0.053801,-0.080337,-0.028898,rest
1.194975,-0.059499,-0.069998,-0.065461,-0.039444,rest
1.19598,0.000602,-0.077553,-0.065841,-0.032271,rest
1.196985,0.003435,-0.046951,0.026149,-0.034662,rest
1.19799,0.028069,0.022064,0.0432,-0.027105,rest
1.198995,0.05346,-0.000443,-0.067645,-0.003461,rest
1.2,0.01035,0.040173,0.01637,0.015825,rest
1.2,-0.025274,-0.007735,0.02251,-0.03492,rest
1.201005,0.059098,0.021832,0.008787,0.042567,rest
1.20201,0.094902,0.04282,0.051838,0.073002,rest
1.203015,0.034056,0.065272,0.038529,0.077942,rest
1.20402,0.106747,0.097084,0.068379,0.113452,rest
1.205025,0.082146,0.086395,0.06171,0.060429,rest
1.20603,0.023402,0.126632,0.087952,0.055457,rest
1.207035,0.097481,0.023481,0.052081,0.054289,rest
1.20804,-0.011724,0.0415,0.104044,0.044331,rest
1.209045,0.050904,0.047619,0.035456,0.053609,rest
1.21005,0.022664,0.043589,0.027362,0.021239,rest
1.211055,0.017528,0.043931,0.044855,0.020793,rest
1.21206,0.006293,-0.004353,0.014823,0.003898,rest
1.213065,-0.013982,-0.010493,-0.023087,-0.010167,rest
1.21407,-0.015383,-0.025517,-3e-06,0.005927,rest
1.215075,0.005944,-0.024773,-0.004307,-0.011554,rest
1.21608,0.015023,-0.011115,0.02535,-0.00914,rest
1.217085,-0.031893,-0.054135,-0.009396,-0.0194,rest
1.21809,-0.011187,-0.000489,0.032784,-0.036664,rest
1.219095,-0.003307,0.033797,-0.050124,0.047748,rest
1.220101,-0.003285,0.040783,-0.003735,-0.02516,rest
1.221106,-0.023811,-0.0134,-0.004601,-0.055273,rest
1.222111,-0.039689,-0.04121,-0.017789,-0.043412,rest
1.223116,-0.024109,-0.022859,-0.005972,-0.006871,rest
1.224121,-0.06545,0.003415,-0.032512,-0.057205,rest
1.225126,-0.084673,0.007657,-0.035965,-0.013996,rest
1.226131,-0.071403,-0.049685,-0.016148,-0.044448,rest
1.227136,-0.004107,-0.043493,-0.064445,-0.062843,rest
1.228141,-0.043773,-0.081709,0.003787,-0.040712,rest
1.229146,-0.004585,-0.050373,-0.021119,-0.039333,rest
1.230151,-0.007121,0.008743,-0.010985,-0.010182,rest
1.231156,-0.039326,-0.026124,0.001584,-0.003923,rest
1.232161,-0.030596,-0.023315,-0.015851,-0.0601,rest
1.233166,-0.03126,-0.043248,-0.041871,0.004453,rest
1.234171,0.036523,-0.074765,0.005807,0.009921,rest
1.235176,-0.007445,-0.00738,-0.01912,-0.024806,rest
1.236181,0.024213,0.022385,-0.040954,-0.01082,rest
1.237186,0.065344,0.002079,-0.018765,0.006994,rest
1.238191,-0.011876,0.002579,0.043445,0.012619,rest
1.239196,0.000864,0.086638,0.01638,0.003382,rest
1.240201,-0.015125,0.07722,0.040142,0.005321,rest
1.241206,0.086369,0.034938,0.029355,0.007052,rest
1.242211,0.056728,0.047627,0.082027,0.041302,rest
1.243216,0.046392,0.082946,0.054319,0.103477,rest
1.244221,0.061093,0.089921,0.068029,0.066339,rest
1.245226,0.062283,0.064918,0.081383,0.085956,rest
1.246231,0.081441,0.048402,0.120777,0.120544,rest
1.247236,0.057825,0.070205,0.039067,0.067522,rest
1.248241,0.025387,0.060784,0.021587,0.026277,rest
1.249246,0.032248,0.023033,-0.020828,0.045042,rest
1.250251,0.000762,-0.055524,-0.004198,0.002675,rest
1.251256,-0.021165,0.001045,-0.042745,-0.051172,rest
1.252261,-0.033895,-0.054347,-0.040926,-0.047839,rest
1.253266,-0.049176,-0.103994,-0.076288,-0.074427,rest
1.254271,-0.078863,-0.096988,-0.11267,-0.075625,rest
1.255276,-0.040475,-0.096771,-0.059135,-0.108701,rest
1.256281,-0.07954,-0.065258,-0.056482,-0.084915,rest
1.257286,-0.109773,-0.104122,-0.030323,-0.105069,rest
1.258291,-0.014952,-0.051317,-0.047306,-0.043704,rest
1.259296,0.006535,-0.066701,-0.02727,-0.031621,rest
1.260302,-0.011422,-0.018888,-0.019737,-0.049107,rest
1.261307,0.00547,0.013059,-0.024498,-0.048801,rest
1.262312,0.003886,0.029703,0.00543,-0.035858,rest
1.263317,-0.010646,0.038783,-0.044938,0.019854,rest
1.264322,-0.000689,-0.003184,0.017031,0.033255,rest
1.265327,0.033465,0.01554,-0.005754,0.031468,rest
1.266332,0.010814,-0.007405,0.007306,0.004249,rest
1.267337,-0.000899,0.010604,0.04589,-0.002406,rest
1.268342,-0.007743,0.00451,0.028953,0.018425,rest
1.269347,0.002993,0.006901,0.010816,0.023921,rest
1.270352,0.011904,-0.009169,0.033063,0.019012,rest
1.271357,-0.00423,-0.017579,0.01321,-0.01418,rest
1.272362,-0.006932,0.079143,-0.007386,0.011482,rest
1.273367,0.0242,0.056386,-0.009059,0.042066,rest
1.274372,0.055484,0.03974,0.014313,0.051871,rest
1.275377,0.072698,0.048634,0.009745,0.008331,rest
1.276382,0.065323,0.037158,0.050103,0.050213,rest
1.277387,0.054064,0.035757,0.076107,0.048004,rest
1.278392,0.03141,0.057846,0.075339,-0.002394,rest
1.279397,0.077544,0.046428,0.067394,0.056964,rest
1.280402,0.029537,0.080455,0.042049,0.037333,rest
1.281407,-0.004463,0.000684,0.025069,0.048114,rest
1.282412,0.014509,0.045055,-0.011608,0.019903,rest
1.283417,0.002653,0.045214,0.037038,0.005464,rest
1.284422,-0.004762,0.014356,-0.020214,0.043725,rest
1.285427,-0.010929,0.000917,-0.024448,0.012088,rest
1.286432,-0.057764,-0.038541,-0.054912,-0.029639,rest
1.287437,-0.062689,-0.052958,-0.011455,-0.043257,rest
1.288442,-0.028938,-0.030027,-0.029181,-0.066316,rest
1.289447,-0.058446,-0.026827,-0.067511,0.003103,rest
1.290452,-0.015289,-0.078771,-0.080398,-0.038545,rest
1.291457,-0.045217,-0.108119,-0.038364,-0.041435,rest
1.292462,-0.020237,-0.130339,-0.063968,-0.065413,rest
1.293467,-0.076191,-0.090406,-0.082761,-0.053545,rest
1.294472,-0.075008,-0.067875,-0.068085,-0.086331,rest
1.295477,-0.095319,-0.037257,-0.090564,-0.046106,rest
1.296482,-0.061653,-0.088914,-0.057451,-0.111616,rest
1.297487,-0.035147,-0.004447,0.002677,-0.052075,rest
1.298492,0.031551,-0.011051,0.010592,-0.027087,rest
1.299497,-0.015552,-0.007447,-0.043675,-0.01616,rest
1.300503,0.030264,0.082754,0.036153,0.005378,rest
1.301508,0.053137,0.021272,0.075741,0.006307,rest
1.302513,0.043636,0.049942,0.061367,0.004637,rest
1.303518,0.066371,0.034295,0.094008,0.082778,rest
1.304523,0.104338,0.06169,0.086293,0.086001,rest
1.305528,0.033427,0.03837,0.075918,0.00317,rest
1.306533,0.113322,0.080985,0.062245,0.063177,rest
1.307538,0.125405,0.064674,0.003573,0.054968,rest
1.308543,0.039735,0.040766,0.051586,0.030681,rest
1.309548,0.037072,0.07084,-0.00342,-0.010436,rest
1.310553,-0.000778,0.003845,0.020046,-0.002731,rest
1.311558,0.03656,0.030478,0.045967,0.029837,rest
1.312563,-0.044991,-0.029702,-0.035466,-0.033009,rest
1.313568,-0.00012,0.008585,-0.076123,-0.00607,rest
1.314573,0.012184,-0.028697,-0.011592,-0.028334,rest
1.315578,-0.003082,0.01322,-0.018602,0.001869,rest
1.316583,0.028041,0.029889,-0.0251,0.004644,rest
1.317588,-0.031387,-0.023992,0.041134,-0.011337,rest
1.318593,0.011547,0.010987,0.00207,0.004777,rest
1.319598,-0.006968,0.022137,0.049761,0.017082,rest
1.320603,-0.02707,0.055118,-0.012074,0.040788,rest
1.321608,0.002534,-0.004458,-0.043415,-0.032901,rest
1.322613,-0.048643,0.018398,-0.053643,0.030666,rest
1.323618,-0.006125,-0.065207,-0.027361,-0.026453,rest
1.324623,-0.053015,-0.040882,-0.021586,-0.017012,rest
1.325628,-0.065341,-0.07776,-0.064825,-0.052675,rest
1.326633,-0.072772,-0.043899,-0.07609,-0.091918,rest
1.327638,-0.091683,-0.103977,-0.107981,-0.091267,rest
1.328643,-0.053986,-0.044855,-0.081716,-0.09344,rest
1.329648,-0.034496,-0.054891,-0.074759,-0.03786,rest
1.330653,-0.083822,-0.053171,-0.044754,-0.083829,rest
1.331658,-0.02611,-0.063699,-0.036116,0.01259,rest
1.332663,0.019696,0.001967,-0.037892,-0.034902,rest
1.333668,-0.04422,-0.013349,0.000677,0.020437,rest
1.334673,0.036914,-0.008483,-0.043584,0.017127,rest
1.335678,0.020341,0.009887,-0.068183,-0.027533,rest
1.336683,0.045864,-0.009049,0.083368,0.025802,rest
1.337688,0.047236,0.03581,-0.003441,0.008397,rest
1.338693,0.0403,0.056903,0.002469,-0.013509,rest
1.339698,0.022624,0.004258,0.060998,0.062264,rest
1.340704,0.02939,0.044433,0.048584,0.011374,rest
1.341709,0.072697,0.034994,0.066522,0.068428,rest
1.342714,0.072584,0.036022,0.046201,0.048599,rest
1.343719,0.101116,0.024868,-0.003323,0.080713,rest
1.344724,0.065202,0.074485,0.085829,0.099671,rest
1.345729,0.028865,0.060378,0.058997,0.093657,rest
1.346734,-0.007163,0.036427,0.045509,0.015284,rest
